Branch,Kabupaten,Type,Name,Address,Telephone,Class,Kecamatan,Lat,Long
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Mampang Prapatan,"Jl. Kapt. Tendean No. 9, Kec. Mampang Prapatan",79192187,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pela Mampang I,"Jl. Pondok Jaya III, Kec. Mampang Prapatan",7194967,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pela Mampang II,"Jl. Bangka II Gg  V, Kec. Mampang Prapatan",7194008,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kuningan Barat,"Jl. Poncol Jaya  No. 40, Kec. Mampang Prapatan",5260944,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Tegal Parang,"Jl. Mampang Prapatan XI/28, Kec. Mampang Prapatan",7941580,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Bangka,"Jl. Kemang Dalam III, Kec. Mampang Prapatan",7196578,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Mampang Prapatan,"Jl. Tegal Parang  Utara I, Kec. Mampang Prapatan",7943509,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Pasar Minggu,"Jl. Raya Jati Padang Rt. 004/04, Kec. Pasar Minggu",7814716,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pejaten Barat I,"Jl. Raya Pejaten No. 2 Rt. 001/07, Kec. Pasar Minggu",7949636,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pejaten Barat II,"Jl. Ayub Gg F Rt 0012/01, Kec. Pasar Minggu",7949982,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pejaten Barat III,"Jl. Siaga Raya Komp. BAPPENAS, Kec. Pasar Minggu",7943777,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cilandak Timur,"Jl. Madrasah No. 11 Rt 0010/04, Kec. Pasar Minggu",7814555,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Ragunan,"Jl. Harsono RM Rt 007/04, Kec. Pasar Minggu",7812770,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kebagusan,"Jl. Jti Padang Rt 005/01, Kec. Pasar Minggu",7803117,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pasar Minggu I,"Jl. B 11 Komp. AL Rt 04/08  Rawa Bambu, Kec. Pasar Minggu",7829927,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pasar Minggu II,"Jl. Raya Ragunan Rt 005/04, Kec. Pasar Minggu",7891734,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pejaten Timur,"Jl. Swadaya I/28 Rt 006/10, Kec. Pasar Minggu",7812870,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Kebayoran baru,"Jl. Iskandarsyah Raya 105 Melawai, Kec. Kebayoran Baru",7220274,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Gunung,"Jl. Bumi No. 42 Rt. 01 Rw. 03 Gunung, Kec. Kebayoran Baru",7258548,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kramat Pela,"Jl. Gandaria Tgh  V No. 2 Kramat Pela, Kec. Kebayoran Baru",7233832,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Senayan,"Jl. Tulodong Bawah  X No. 3 Senayan, Kec. Kebayoran Baru",5271405,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cipete Utara,"Jl. Abdul Madjid I No. 28 Rt. 02 Rw. 5 Cipete Utara, Kec.Kebayoran Baru",7237962,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Gandaria Utara I/PLT,"Jl. Deltasari  F1 No. 9 Rt. 05 Rw. 13 Gand Utara, Kec. Kebayoran Baru",7228612,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Gandaria Utara II /MHT,"Jl. Masjid Blok A Rt. 005 Rw. 06 Gand. Utara, Kec. Kebayoran Baru",7223458,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Rawa Barat,"Jl. Gunawarman 73 Rawa Barat, Kec. Kebayoran Baru",7205570,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Selong,"Jl. Rajasa  III No. 1 Selong, Kec. Kebayoran Baru",7236636,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pulo,"Jl. Bayem  I No. 11 Pulo, Kec. Kebayoran Baru",7244166,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Petogogan,"Jl. Pulo Raya VIII No. 3 Petogogan, Kec. Kebayoran Baru",7262979,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. kebayoran lama,"Jl. Ciputat Raya Rt 005/06, Kec. Kebayoran Lama",7245439,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kebayoran Lama Utara,"Jl. Delman Utama I/35, Kec. Kebayoran Lama",8324826,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Grogol Utara I,"Jl. Tanah Baru V Rt 002/01, Kec. Kebayoran Lama",7238750,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Grogol Utara II,"Jl. Kemandoran I 004/05, Kec. Kebayoran Lama",5324968,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cipulir I,"Jl. Cipulir I Rt 001/04, Kec. Kebayoran Lama",7257010,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cipulir II,"Jl. Kebon Mangga III, Kec. Kebayoran Lama",7265498,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Grogol Selatan,"Kuburan Islam, Kec. Kebayoran Lama",7224909,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pondok Pinang,"Jl. Ciputat Raya Rt 001/08, Kec. Kebayoran Lama",7651435,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kebayoran Lama Selatan,"Jl. Jatayu, Kec. Kebayoran Lama",7248428,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Cilandak,"Jl. Komplek BNI 1946 No. 57, Kec. Cilandak",7694279,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pondok Labu I,"Jl. Kelurahan Lama No. 2, Kec. Cilandak",7669456,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Gandaria Selatan,"Jl. Poncol No. 1 Rt 006/05, Kec. Cilandak",7650437,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Lebak Bulus,"Jl. Puskesmas No. 19 Rt 001/03, Kec. Cilandak",7655710,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cipete Selatan,"Jl. Anggur II Rt 008/06, Kec. Cilandak",7663586,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cilandak Barat,"Komp. MPR Rt 004/07, Kec. Cilandak",7663586,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Jagakarsa,"Jl. Moh Kahfi Rt 008/06, Kec. Jagakarsa",7864707,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Jagakarsa I,"Jl. Raya Jagakarsa I Rt 003/07, Kec. Jagakarsa",7873926,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Jagakarsa II,"Jl. Jati Padang Ujung. Rt 012, Kec. Jagakarsa",7874449,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Ciganjur,"Jl. Raya Moh. Kahfi I, Kec. Jagakarsa",7873930,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Lenteng Agung I,"Jl. Lenteng Agung Rt 008/03, Kec. Jagakarsa",7875322,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Lenteng Agung II,"Jl. Jl Raya Depok Gang Subur Rt 009/08, Kec. Jagakarsa",7875307,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Srengseng Sawah,"Jl. Batu Rt 13/09, Kec. Jagakarsa",7874051,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Pancoran,"Jl. Potlot II, Kec. Pancoran",7974024,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kalibata I,"Jl. Mega Raya VII No. 1, Kec. Pancoran",7946642,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Kalibata II,"Jl. Warung Jati  Rt 008/04, Kec. Pancoran",7942340,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Cikoko,"Jl. Raya Cikoto Timur Rt 002/01, Kec. Pancoran",7946051,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pengadegan,"Jl. Pengadegan Timur, Kec. Pancoran",7946050,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Rawajati I,"Jl. Komp. Zeni AD Rt 002/03, Kec. Pancoran",7980483,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Rawajati II,"Jl. Bina Marga No. 11, Kec. Pancoran",7946634,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Duren Tiga,"Jl. H. Mahmud Raya Rt 003/04, Kec. Pancoran",7944040,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel.Pancoran,JL. Pancoran Barat  VI,7945346,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kec. Pesanggrahan,"Jl. Cenek, Kec. Pesanggrahan",7356115,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Bintaro,"Jl. Mufakat Rt 001/03, Kec. Pesanggrahan",7356807,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Petukangan Selatan,"Jl. Kemajuan Rt 007/04, Kec. Pesanggrahan",5866379,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Petukangan Utara,"Jl. Masjid Darul Falah Rt 004, Kec. Pesanggrahan",7378180,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Ulujami,"Jl. Ulujami Raya No. 17 Rt 1/4, Kec. Pesanggrahan",7377862,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P1,Kel Pesanggrahan,"Jl. Wijaya Kusuma, Kec. Pesanggrahan",73880174,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,SALAMAT MEDICAL CENTRE,"JL. KH. ABDULLAH SYAFEI, GUDANG PELURU BLOK A, NO.18 TEBET",83795988,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,KLINIK CAHAYA MURNI,JL.MOCH KAHFI II NO.55A JAGAKARSA,78890362,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,KLINIK FAKHIRA,JL. MENTENG WADAS TMR NO.121 A (DPN KELURAHAN PS. MANGGIS),83792298,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,KLINIK CAHAYA KABAGUSAN,"APARTEMEN KEBAGUSAN CITY KIOS.36A, JL.BAUNG RAYA, PSR MINGGU",27061468,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,KLINIK HAYANA,"JL.MAMPANG PRAPATAN XV NO.8, JAK-SEL",79180876,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,KLINIK PURI MUTIARA,"JL. CIPETE RAYA NO.38, CILANDAK",75905557,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,BALKESMAS ASISI,"JL.H RAMLI NO.30 RT.005/003, MENTENG DALAM",8311340,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,BALKESMAS MANGGARAI PT KAI,"JL. BUKIT DURI UTARA I/1, KEL.MANGGARAI, KEC.TEBET",818639127,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,RHC,Jl. BUNCIT RAYA No.99 JAKSEL,7940015,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P4,KLINIK DK,"Jl. KESEHATAN RAYA  No.5E RT.08/11, SEKTOR 1 BINTARO JAYA",7351022,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,DENKES BAIS TNI ,"JL. RAYA KALIBATA NO. 24, JAKARTA SELATAN",82115336531,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,POLIKLINIK PUSJARAH ,JL. JENDRAL GATOT SUUBROTO NO.16,,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,RUMKITBAN 00.08.01,"JL. PESANGRAHAN NO. 1, BINTARO",7354191,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KES. MENARHANUD 1F,KOMP. KODAM RT.13 RW.05,81314237854,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KES. YONARHANUDSE 10,"KOMP. KODAM BINTARO, PESANGRAHAN",81316610618,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,DENKES INTEL I KOSTRAD,"JL. UTAMA SRENGSENG SAWAH, JAGAKARSA",81321293416,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KES YONZIKON 13,"JL. SEROJA, SRENSENG SAWAH, JAGAKARSA",\081280512171,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KES YONZIKON 14,"JL. DESA PUTRA, SRENSENG SAWAH, JAGAKARSA",81291647626,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KLINIK KOSTRAD,JL. DARMA PUTERA RAYA TANAH KUSIR,021-72791424,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KIZI JIHANDAK,Kizi Jihandak Rt.04/Rw. 10 Blok B/ No. 13 Lenteng Agung Jagakarsa ,81313919171,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KODIM 0504,Jl. Cendrawasih Raya,81219977977,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,BP. GANDARIA,"Jl. KRI Ajak Radio Dalam Komp TNI AL, Gandaria",81808517077,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,BK. SESKOAL,"Jl. Ciledug Raya Cipulir, Kebayoran Lama",8135866928,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,BK. PANGKALAN JATI,Jl. Ambalun No.3 Komp TNI AL Pangkalan Jati, 021-7513687,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KLINIK RAWA BAMBU,"JL. TELUK PELENG B-34, KOMP. AL",8128997386,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,KLINIK PRATAMA,JL. KKO AL CILANDAK,7821173,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P5,LAKESPRA,JL. MT HARYONO,8123107909,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,BIDDOKKES POLDA METRO JAYA,Jl. Jendral Sudirman  No. 55,5234474,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,POLIKLINIK PONDOK KARYA,Pondok Karya C18,811515255,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,POLIKLINIK RAGUNAN,Jl. Ampera Komplek Polri,8124180030,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,POLIKLINIK INDUK,JL. TRUNOJOYO Mabes POLRI,811515255,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,STIK,Jl. Tirtayasa Raya,8128293039,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,KLINIK TRIBRATA,Jl. Wijaya IX Kebayoran Baru,7399263,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,POLRES METRO JAK-SEL,JL. Wijaya II No.42 Kel. Melawai Kec. Kabayoran Baru,816529525,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,POLIKLINIK KORLANTAS,Jl. MT. Haryono,811818965,,,,
JAKARTA SELATAN,JAKARTA SELATAN,P6,POLIKLINIK SEPOLWAN,Jl. Ciputat Raya No. 41,81298520011,,,,
JAKARTA SELATAN,JAKARTA SELATAN,L1,RSUP Fatmawati,"Jl. Raya Fatmawati , Kebayoran Lama, 12430",7501524,A,,,
JAKARTA SELATAN,JAKARTA SELATAN,L2,Rumkital Marinir Cilandak,"Jl. Raya KKO Cilandak, Cilandak, 12510",7805296,B,,,
JAKARTA SELATAN,JAKARTA SELATAN,L2,RS dr. Suyoto,"RC. Veteran No. 178, Bintaro, Kebayoran Lama, 12330",7342012,B,,,
JAKARTA SELATAN,JAKARTA SELATAN,L2,RS Bhayangkara Sespimma Polri,"Jl. Ciputat Raya No.40 Kebayoran Lama, ",7666085,D,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RS Zahirah,Jl. Sirsak No.21 Jagakarsa,78888723,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RSIA Aulia,"Jl. Jeruk Raya No.15, Jagakarsa",7270208,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RS Agung,"Jl. Sultan Agung No.67,Pasar Manggis,Setiabudi",8294955,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RS Setia Mitra,"Jl. RS Fatmawati No.80-92 Cilandak Barat,Cilandak",7656000,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RS Prikasih,Jl. RS Fatmawati,7504669,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RSIA Budhi Jaya,"Jl. Dr. Sahardjo, Jakarta Selatan",8292672,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L4,RS Jakarta,Jl. Jend Sudirman Kav.49,5732241,C,,,
JAKARTA SELATAN,JAKARTA SELATAN,L6,Klinik Jakarta Kidney Centre,Jl. Mampang Prapatan Raya No.76,7980888,D,,,
JAKARTA SELATAN,JAKARTA SELATAN,L6,Klinik Haemodialisa Cipta Husada,"Jl. Hang Tuah I No.12 Gunung,Kebayoran Lama",7243220,D,,,
JAKARTA SELATAN,JAKARTA SELATAN,S1,Apotek Sanafarma Fatmawati,Jl. RS Fatmawati,7690928,,,,
JAKARTA SELATAN,JAKARTA SELATAN,S1,Apotek Sanafarma Tebet,Jl. MT Haryono No.8,83785584,,,,
JAKARTA SELATAN,JAKARTA SELATAN,S3,OPTIK INTERNASIONAL,Jl. RS Fatmawati No.22 Cipete-Jakarta Selatan,7692428,,,,
JAKARTA SELATAN,JAKARTA SELATAN,S3,OPTIK TREND 3,CILANDAK MALL BASEMENT NO. 11,,,,,
JAKARTA SELATAN,JAKARTA SELATAN,S3,OPTIK TREND 5,Jl Letjen Soepeno Grand ITC Permata Hijau Bl A-9 Lt Dasar/1-2 ,53663324,,,,
JAKARTA SELATAN,JAKARTA SELATAN,S3,OPTIK PRIKASIH,RS PRIKASIH - JL RS FATMAWATI NO 74 PONDOK LABU,7504669,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. GAMBIR,"Jl. Tanah Abang I/10, Kec. Gambir",021-3810051/3844258,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. DURI PULO,"Jl. Pemadam Raya No.71, Kec. Gambir",021-63855015,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. PETOJO UTARA,"Jl. Petojo Selatan II/2, Kec. Gambir",021-6338341/70745474,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. PETOJO SELATAN,"Jl. Tanah Abang III, Kec. Gambir",021-3520246,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KEBON KELAPA,Jl. Batu Tulis XIII No. 1,021-,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. SAWAH BESAR,"Jl. Dwi Warna Raya No.6-8, Kec. Sawah Besar","021- 6298090/6012240, ",,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. MANGGA DUA SELATAN,"Jl. Mangga Dua Dalam 12 Rt. 01/13, Kec. Sawah Besar",021-6256101,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. PASAR BARU,"Jl. Krekot Bunder Raya No. 10, Kec. Sawah Besar",021-3440087,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KARTINI,Jl. Kartini Dalam VIII No. 18,-,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. KEMAYORAN,"Jl. Serdang Baru I No.1 Rt. 005/06, Kec. Kemayoran",021-42801847/4244277/42801846,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KEBON KOSONG  I,"Jl. Galindra Rt. 009/03, Kec. Kemayoran",021-4229104,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KEBON KOSONG  II,"Jl. Kemayoran Gempol Rt. 06/06, Kec. Kemayoran",021-42802057,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. SERDANG,"Jl. Eka V Rt. 09/03, Kec. Kemayoran",021-4256429,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. UTAN PANJANG,"Jl. Bendungan Jago Rt. 09/01, Kec. Kemayoran",021-4250857,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. HARAPAN MULYA,"Jl. Harapan Mulya Rt. 05/04, Kec. Kemayoran",021-4220947,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. CEMPAKA BARU,"Jl. Cempaka Baru Tengah I Rt. 06/06, Kec. Kemayoran",021-4229103,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. SUMUR BATU,"Jl. Sumur Batu Raya Rt. 07/01, Kec. Kemayoran",021-4222510,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. SENEN,"Jl. Kramat VII/31, Kec. Senen",021-3146194/3145194,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KENARI,"Jl. Jambrut No. 22 RT. 07/02, Kec. Senen",021-31923932,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KRAMAT,"Jl. Kramat Sentiong Ujung I/33, Kec. Senen",021-3919683,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. BUNGUR,"Jl. Bungur Besar IX No.2, Kec. Senen",-,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. PASEBAN,"Jl. Kramat Sawah VII, Kec. Senen",021-3913927,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KWITANG,"Jl. Kwitang IC, Kec. Senen",-,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. CEMPAKA PUTIH,"Jl. Rawasari Selatan Rawa Kebo, Kec. Cempaka Putih",021-4219548/42801341,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. RAWASARI,"Jl. Pramuka Sari No. 1, Kec. Cempaka Putih",4256428,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. CEMPAKA PUTIH BRT. I,"Jl. Cempaka Putih Barat XIX No. 2 RT 007/RW 07, Kec. Cempaka Putih",021-42872870/62143793,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. CEMPAKA PUTIH BRT. II,"Jl. Cempaka Putih Barat II Gg. D RT 002/RW 03 No. 10 A, Kec. Cempaka Putih",021-4250858/4250528,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. MENTENG,"Jl. Pegangsaan Barat No. 14, Kec. Menteng",021-31935836/335836,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. GONDANGDIA,"Jl. Sumatera No. 50, Kec. Menteng",021-31934421,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. PEGANGSAAN,"Jl. Tambak No. 28, Kec. Menteng",021-31934355,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. TANAH ABANG,"Jl. KH. Mas Mansyur No. 30, Kec. Tanah Abang",021-3150427,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KAMPUNG BALI,"Jl. Kampung Bali Gg. 23, Kec. Tanah Abang",021-3915071,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. PETAMBURAN,"Jl. Masjid Istiqomah Petamburan IV, Kec. Tanah Abang","021-53650696,5321896",,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KARET TENGSIN,"Jl. Karet Pasar Baru Barat VII/9, Kec. Tanah Abang",021-5743287,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. BENDUNGAN HILIR,"Jl. Danau Toba Blok A No.1, Kec. Tanah Abang",021-5732767,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. GELORA,"Jl. Lapangan Tembak 2, Kec. Tanah Abang",021-5743355,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEC. JOHAR BARU,"Jl. Tanah Tinggi XII Pulo Gundul,  Kec. Johar Baru",021-4246359/4224041,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. TANAH TINGGI,"Jl. Tanah Tinggi Gg. VII/12, Kec. Johar Baru",021-4229105,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. JOHAR BARU  I,"Jl. Mardani Raya No. 36, Kec. Johar Baru",021-4256443,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. JOHAR BARU  II,"Jl. Percetakan Negara II, Kec. Johar Baru",021-4229102,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. JOHAR BARU  III,"Jl. Kramat Raya Gg. IX, Kec. Johar Baru",021-4219844,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. GALUR,"Jl. Kp. Rawa Tengah Gg. IX, Kec. Johar Baru",021-4256442,,,,
JAKARTA PUSAT,JAKARTA PUSAT,P1,KEL. KAMPUNG RAWA,"Jl. Kp. Rawa Selatan V,  Kec. Johar Baru",021-4256445,,,,
