Branch,Kabupaten,Type,Name,Address,Telephone,Class,Kecamatan,Lat,Long
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS PANEI TONGAH,Panei Tongah,08126475055,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS SIDAMANIK,Sidamanik,08126574160,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS TIGA BOLON,Tiga Bolon, - ,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS SP.ANGIN,Sipintuangin,08126202069,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS TIGA DOLOK,Tiga Dolok,081375856711,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS PERDAGANGAN,Perdagangan,081361418389,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS PEM.BANDAR,Pem.Bandar,081263049899,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS BANDAR MASILAM,Bandar Masilam,081361499435,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS KERASAAN,Kerasaan,08126598393,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS BANDAR HULUAN,Bandar Huluan,081376212134,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS SINDARRAYA,Sindaraya,08126333721,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS SIMARIMBUN,Silau Malaha,081362164746,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS BANGUN,Bangun,08126202459,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS BATU ANAM,Batu Anam,081361579011,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS TIGA BALATA,Tiga Balata,08116205655,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS PARAPAT,Parapat,08126474965,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS HARANG GAOL,Haranggaol,081376365621,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS TIGA RUNGGU,Tiga runggu,081361216170,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS SERBELAWAN,Serbelawan,085297124271,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS TAPIAN DOLOK,Tapian Dolok,081370005500,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS SARAN PADANG,Saranpadang,081361014344,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS NEGERI DOLOK,Negeri Dolok,081376079888,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS BOSAR MALIGAS,Bosar Maligas,081376015825,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS UJUNG PADANG,Ujung Padang,081397333666,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS GUNUNG MALIGAS,Gunung Maligas,08126067012,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS JAWA MARAJA BAH JAMBI,Jawa Maraja Bah Jambi,08126202459,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS HATONDUHAN,Hatonduhan,08126441379,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS PANOMBEAN PANE,Panombean Pane,081362164746,,,,
PEMATANG SIANTAR,SIMALUNGUN,P1,PUSKESMAS PAMATANG SILIMAHUTA,Pamatang Silimahuta,,,,,
PEMATANG SIANTAR,SIMALUNGUN,P2,dr.Henry Raja M Hutabarat,Jl.Haji Ulakma Sinaga No:15 Kec.Siantar Kab.Simalungun,081370005500,,,,
PEMATANG SIANTAR,SIMALUNGUN,P2,dr.Ruspal I.R.P Simarmata,Jl.Akasia Raya No:2 Perumnas Batu Anam,081361756364,,,,
PEMATANG SIANTAR,SIMALUNGUN,P2,dr.Irma Wina Nasution,Jl.Sangnawaluh Lk.IV Kec Dolok Batunanggar,081385058808,,,,
PEMATANG SIANTAR,SIMALUNGUN,P2,dr.Anton Lumban Tobing,Jl.Perdagangan No 141 Perumnas Kerasaan,081362294400,,,,
PEMATANG SIANTAR,SIMALUNGUN,P2,dr.Lily M Carolyn,Lk IV Cinta Jadi Ujung Padang,081397333666,,,,
PEMATANG SIANTAR,SIMALUNGUN,P4,KLINIK PUTRI,JL. SISINGAMANGARAJA NO. 20 PARAPAT,08126474965,,,,
PEMATANG SIANTAR,SIMALUNGUN,P4,KLINIK PUTRI,HUTA II NAGARI BAJA DOLOK KEC. TANAH JAWA,081376137512,,,,
PEMATANG SIANTAR,SIMALUNGUN,P4,KLINIK TULUS MANDIRI,JL. PEKAN UJUNG PADANG KEC. UJUNG PADANG,081376662333,,,,
PEMATANG SIANTAR,SIMALUNGUN,P4,KILINIK PANDU,JL. S.M RAJA NO. 627 PERDAGANGAN,085270995300,,,,
PEMATANG SIANTAR,SIMALUNGUN,P4,KLINIK EFARINA,JL. SUTOMO GRIYA HAPOLTAKAN NO. 3 P. RAYA,081262062275,,,,
PEMATANG SIANTAR,SIMALUNGUN,P4,KLINIK MITRA KELUARGA,HUTA III PARBEOKAN NAGORI BUNTU TURUNAN KEC. HATONDUHAN,08126441379,,,,
PEMATANG SIANTAR,SIMALUNGUN,P6,Poliklinik Polres Simalungun,Jl Asahan ,,,,,
PEMATANG SIANTAR,SIMALUNGUN,P7,BPS NARWASTU,JL. BESAR BAH GUNUNG KEC. BANDAR HULUAN,81376015825,,,,
PEMATANG SIANTAR,SIMALUNGUN,L1,RSU Parapat,Jl. Rumah Sakit Parapat,82272193111,D,,,
PEMATANG SIANTAR,SIMALUNGUN,L1,RSU Perdagangan,Jl. Radjamin Purba,82165164272,C,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS BORBOR,Jl.Onan Borbor,081361006079,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS PINTU POHAN,Pintu Pohan Meranti,085261132650,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS BALIGE,Jl.Tandangi Buhit Balige,0632 322158,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS SOPOSURUNG,Jl Kartini Soposurung,0632 21752,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS TAMPAHAN,Jl. Dr.TB Silalahi,081376098398,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS LAGUBOTI,Jl.D.I Panjaitan no 1 Laguboti,0632 331462,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS PARSOBURAN,Jl lumban Rau Parsoburuan,081370946000,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS SILAEN,Silaen,081263331200,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS PORSEA,Jl.F.L Tobing Porsea,0625 41010,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS NARUMONDA,Jl Profesor KP Tomama Sinambela,081260334588,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS AEKNATOLU,Jl.Desa Aek Natolu Jaya,081375134518,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS ULUAN,Uluan,085275314439,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS JANJI MATOGU,Jl Dolok Saribu Janji Matogu,081361992768,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS AJIBATA,Jl Justin Sirait,0625 41081,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS LUMBAN LOBU,Jl Pasar Lumban Lobu,085270013237,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS SIGUMPAR,Jl Lintas Sumatera Sigumpar,081376890055,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS LUMBAN JULU,Kompleks Kantor Camat,081396408223,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS NASSAU,Nassau,081260251965,,,,
PEMATANG SIANTAR,TOBASA,P1,PUSKESMAS PARMAKSIAN,Jl.Raja Runggu Nalela Nomor 2 Sosor Ladang ,081264075083,,,,
PEMATANG SIANTAR,TOBASA,P2,PRAKTEK DR PRIMA HEPTAYANA NAINGGOLAN,JL. SISINGAMANGARAJA SITOLUAMA LAGUBOTI,85276948730,,,,
PEMATANG SIANTAR,TOBASA,P6,Poliklinik Polres Tobasa ,Jl Porsea,,,,,
PEMATANG SIANTAR,TOBASA,P7,BP MARISTELLA,JL. D.I PANJAITAN NO. 45 PORSEA,08126201988,,,,
PEMATANG SIANTAR,TOBASA,L1,RSUD Porsea,Jl. Parparean Porsea,0632-41084,C,,,
PEMATANG SIANTAR,TOBASA,L4,RSU HKBP Balige,Jl. Gereja No.17 Balige,0632-21043 ,,,,
PEMATANG SIANTAR,TOBASA,S3,Optikal Matahari,Jl. Patuan Nagari No.33 Balige Kab Toba Samosir,0622-322658,,,,
PEMATANG SIANTAR,TOBASA,S3,Optik Tobasa,Jl. Sisingamangaraja No.146 Balige Kab Tobasa,0632-21992,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS HARIAN,Harian,081319192156,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS LIMBONG,Limbong,08116260801,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS ONAN RUNGGU,Onan Runggu,081375685059,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS SIRAIT,Nainggolan,081376521458,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS MOGANG,Mogang,085270703781,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS BUHIT,Buhit,08126398094,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS TUKTUK SIADONG,Tuktuk Siadong,081396045980,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS AMBARITA,Ambarita,08126482642,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS SIMARMATA,Simarmata,081362190501,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS RONGGUR NIHUTA,Ronggur Nihuta,081263099954,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS SITIO TIO,Sitiotio,081370920611,,,,
PEMATANG SIANTAR,SAMOSIR,P1,PUSKESMAS LOTTUNG,Desa Parmonangan Kec. Simanindo,081362497782,,,,
PEMATANG SIANTAR,SAMOSIR,P6,Poliklinik Polres Samosir ,Pangururan,,,,,
PEMATANG SIANTAR,SAMOSIR,P7,BP MUTIARA,JL. RAYA AMBARITA NO. 59,81362023814,,,,
PEMATANG SIANTAR,SAMOSIR,L1,RSUD Hadrianus Sinaga Pangururan,Jl. Dr. Hadrianus Sinaga Pangururan,0626-20106,C,,,
KABANJAHE,KABANJAHE,P1,HUTA RAKYAT,"Jl. Persada Sidikalang, Kec. Sidikalang",81297331332,,,,
KABANJAHE,KABANJAHE,P1,BATANG BERUH,"Jl. Pahlawan Sidikalang, Kec. Sidikalang",81375008440,,,,
KABANJAHE,KABANJAHE,P1,BERAMPU,"Ds. Berampu, Kec. Berampu",81361377038,,,,
KABANJAHE,KABANJAHE,P1,SITINJO,"Ds. Sitinjo, Kec. Sitinjo",85370030100,,,,
KABANJAHE,KABANJAHE,P1,SIGALINGGING,Kec. Parbuluan,81361310707,,,,
KABANJAHE,KABANJAHE,P1,SUMBUL,"Jl. SM Raja Sumbul, Kec. Sumbul",81370875558,,,,
KABANJAHE,KABANJAHE,P1,PEGAGAN JULU II ,"Ds Tanjung Beringin, Kec. Sumbul",81362211400,,,,
KABANJAHE,KABANJAHE,P1,SILALAHI,"Ds. Silalahi, Kec. Silahi Sabungan",82162855517,,,,
KABANJAHE,KABANJAHE,P1,PARONGIL,"Ds. Parongil, Kec. Silima Pungga-Pungga",82161576660,,,,
KABANJAHE,KABANJAHE,P1,BAKAL GAJAH,"Ds. Bakal Gajah, Kec. Silima Pungga Pungga",81370555665,,,,
KABANJAHE,KABANJAHE,P1,KENTARA,"Ds. Kentara, Kec. Lae Parira",81361310707,,,,
KABANJAHE,KABANJAHE,P1,BUNTU RAJA,"Ds. Bunturaja, Kec. Siempat Nempu",8126453591,,,,
KABANJAHE,KABANJAHE,P1,KILOMETER 11,Kec. Siempat Nempu Hulu,85261438456,,,,
KABANJAHE,KABANJAHE,P1,SOPOBUTAR,"Ds. Sopobutar, Kec. Siempat Nempu Hilir",82162138808,,,,
KABANJAHE,KABANJAHE,P1,TIGA LINGGA,"Ds. Tigalingga, Kec. Tiga Lingga",85262181880,,,,
KABANJAHE,KABANJAHE,P1,GUNUNG SITEMBER,"Ds. Gunung Sitember, Kec. Gunung Sitember",85261840916,,,,
KABANJAHE,KABANJAHE,P1,TIGA BARU,Desa Tigabaru Kec. Pegagan Hilir,81376650625,,,,
KABANJAHE,KABANJAHE,P1,KUTA BULUH,"Ds. Kutabuluh, Kec. Tanah Pinem",81370382812,,,,
KABANJAHE,KABANJAHE,P1,MARDINDING,"Jl. Kota Cane, Kec. Mardinding",82365160403,,,,
KABANJAHE,KABANJAHE,P1,LAUBALENG,Jl. Renun Lau Baleng Kec. Lau Baleng,81375102110,,,,
KABANJAHE,KABANJAHE,P1,TIGABINANGA,"Jl. Kotacane, Kec. Tigabinanga",81933244723,,,,
KABANJAHE,KABANJAHE,P1,JUHAR,"Jl. Juhar Tiga Binanga, Kec. Juhar",81376885338,,,,
KABANJAHE,KABANJAHE,P1,MUNTE,"Jl. Tanjung Beringin, Kec. Munte",81278255788,,,,
KABANJAHE,KABANJAHE,P1,KUTA BULUH,"Jl. Kutabuluh, Kec. Kuta Buluh",81362071602,,,,
KABANJAHE,KABANJAHE,P1,PAYUNG,"Ds. Payung , Kec. Payung",82161532999,,,,
KABANJAHE,KABANJAHE,P1,TIGANDERKET,"Jl. Tiganderket, Kec. Tiganderket",81361608687,,,,
KABANJAHE,KABANJAHE,P1,SIMPANG  EMPAT,"Jl. Kesehatan, Kec. Simpang Empat",81362254811,,,,
KABANJAHE,KABANJAHE,P1,NAMAN TERAN,"Ds. Naman, Kec. Naman Teran",81376999442,,,,
KABANJAHE,KABANJAHE,P1,MERDEKA,"Ds. Merdeka, Kec. Merdeka",85270389784,,,,
KABANJAHE,KABANJAHE,P1,KABANJAHE,"Jl. Selamet Ketaren, Kec. Kabanjahe",8161465491,,,,
KABANJAHE,KABANJAHE,P1,BERASTAGI,"Jl.  Veteran No. 34, Kec. Berastagi",81263294004,,,,
KABANJAHE,KABANJAHE,P1,KORPRI,"Komplek Perumahan Kopri, Kec. Berastagi",81263243172,,,,
KABANJAHE,KABANJAHE,P1,TIGAPANAH,"Jl. Kabanjahe-Siantar, Kec. Tiga Panah",85360793744,,,,
KABANJAHE,KABANJAHE,P1,SINGA,"Ds. Singa, Kec. Tiga Panah",8126462402,,,,
KABANJAHE,KABANJAHE,P1,DOLAT RAYAT,"Jl. Besar Berastagi-Medan Ds. Dolat Rayat, Kec. Dolat Rayat",82168892949,,,,
KABANJAHE,KABANJAHE,P1,MEREK,"Jl. Merek-Sidikalang No. 137, Kec. Merek",811627144,,,,
KABANJAHE,KABANJAHE,P1,BARUS JAHE,"Ds. Barus Jahe, Kec. Barus Jahe",8126578255,,,,
KABANJAHE,KABANJAHE,P1,SALAK,"Jl. Banurea No. 08 Salak, Kec. Salak",81375248810,,,,
KABANJAHE,KABANJAHE,P1,SIBANDE,"Jl. Sisingamangaraja No.161, Kec. Sitellu Tali urang Jehe",81269095740,,,,
KABANJAHE,KABANJAHE,P1,SIBAGINDAR,"Jl. Sibagindar, Kec. Pagindar",82162151775,,,,
KABANJAHE,KABANJAHE,P1,SINGGABUR,"Jl. Lae Langge, Kec. Sitellu Tali Urang Julu",82371428208,,,,
KABANJAHE,KABANJAHE,P1,KECUPAK,"Jl. Lae Une Kecupak II, Kec. Pergeteng-geteng Sengkut",81361070897,,,,
KABANJAHE,KABANJAHE,P1,SUKARAMAI,"Jl. Gereja No. 3, Kec. Kerajaan",85262431252,,,,
KABANJAHE,KABANJAHE,P1,TINADA,"Jl. Salak Tinada, Kec. Tinada",81376669887,,,,
KABANJAHE,KABANJAHE,P1,SIEMPAT RUBE,"Jl. Jampalen No. 1 Jambu Mbelang, Kec. Siempat Rube",81263701510,,,,
KABANJAHE,KABANJAHE,P2,dr. Simon Gurusinga,Jl. Jamin Ginting No. 66A Kabanjahe,0628-323554,,,,
KABANJAHE,KABANJAHE,P2,dr. Hartawaty,"Jl. Ujung Aji, Berastagi",0628-93263,,,,
KABANJAHE,KABANJAHE,P2,dr. NitawatI Sitohang,Kompleks Panji Asri Sidikalang,08126561201,,,,
KABANJAHE,KABANJAHE,P2,dr. Nenny Sianturi,"Jl. Pahlawan Panji Sibura-bura, Sidikalang",08126053115,,,,
KABANJAHE,KABANJAHE,P2,"dr. Halim Purba, MARS","Jl. Kartini No. 7, Sidikalang",0627-21175,,,,
KABANJAHE,KABANJAHE,P2,"dr. Haposan Situmorang,MARS","Jl. SM. Raja No. 338, Sidikalang",0627-22290,,,,
KABANJAHE,KABANJAHE,P2,dr. Mey Margareta Sitanggang,Jl. Gudang Farmasi Sidikalang,081370464296,,,,
KABANJAHE,KABANJAHE,P4,Klinik Doa Mama ,Jl. Kenanga No. 71 Kel. Tambak Lau Mulgap I Kec. Berastagi Kab. Karo ,0628-91002,,,,
KABANJAHE,KABANJAHE,P4,Klinik Karo Karo ,"Jl. Merek - Seribu Dolok, Merek ",0811627144,,,,
KABANJAHE,KABANJAHE,P5,POSKES 01.10.04 Kabanjahe ,Jl. Sudirman No. 42 Kabanjahe ,85362631303,,,,
KABANJAHE,KABANJAHE,P5,POSKES 01.10.05 DENKESYAN 01.04.02 Sidikalang ,Jl. Sudirman No. 12 Sidikalang Kab. Dairi ,81263600893,,,,
KABANJAHE,KABANJAHE,P5,TONKES YONIF 125 / SMB Kabanjahe ,"Jl. Suprapto, Padang Mas - Kabanjahe ",8126913357,,,,
KABANJAHE,KABANJAHE,P5,TONKES YONIF 125 / SMB Sidikalang ,Jl. Sudirman Sidikalang Kab. Dairi ,85373044004,,,,
KABANJAHE,KABANJAHE,P6,Poliklinik Polres Tanah Karo ,Jl. Veteran No. 45 Kabanjahe Kab. Karo ,0628 - 20460,,,,
KABANJAHE,KABANJAHE,P6,Poliklinik Polrek Dairi ,Jl. SM Raja No. 08 Sidikalang Kab Dairi ,0627 - 21011,,,,
KABANJAHE,KABANJAHE,P6,Poliklinik Polres Pakpak Bharat ,Kl. Komplek Panorama Indah No. 48 Salak Kab. Pakpak Bharat ,81361255840,,,,
KABANJAHE,KABANJAHE,L1,RSU Kabanjahe,Jl. Selamat Ketaren Kabanjahe,0628 - 20550,C,,,
KABANJAHE,KABANJAHE,L1,RSU Sidikalang,Jl. Rumah Sakit No. 19 Sidikalang,0627 - 21008 ,C,,,
KABANJAHE,KABANJAHE,L1,RSU Salak ,"Jalan Raja David, Desa Boangmanalu. Kab. Pakpak Bharat ",85275270696,C,,,
KABANJAHE,KABANJAHE,L4,RS Efarina Etaham,"Jl. Jamin Ginting No. 1,  Desa Raya, Berastagi, Kab. Karo",0628 - 323716,C,,,
KABANJAHE,KABANJAHE,L4,RS  Ester,Jl. Veteran No. 21 Kel: Kamoung Dalam - Kabanjahe Kab. Karo ,0628 - 20714,D,,,
KABANJAHE,KABANJAHE,S1,Apotek Gloria,Jl. Selamat Ketaren Komplek Ruko Lahi Raja Munte Blok D             Kav. 1-2 Kel. Gung Leto Kabanjahe ,0628 - 21757,,,,
KABANJAHE,KABANJAHE,S1,Instalasi Farmasi RSUD Sidikalang,Jl. Rumah Sakit No. 19 Sidikalang,0628 - 21008,,,,
KABANJAHE,KABANJAHE,S2,Laboratorium Anugerah ,Jalan  Selamat Ketaren Komplek Lahi Raja Munte Blok B No. 5 Kabanjahe ,0628 - 7003111,,,,
KABANJAHE,KABANJAHE,S3,Optik New Lopiga,Jl. Selamat Ketaren Komplek Ruko Lahi Raja Munte Blok B Kav. 1 No. 1,8116024654,,,,
KABANJAHE,KABANJAHE,S3,Optik Florida ,Jl. SM. Raja No. 248 Sidikalang,0627 - 21879,,,,
SIBOLGA,SIBOLGA,P1,PUSKESMAS SAMBAS,"Jl. Tongkol No.11, Kec. Sibolga Kota",8126558909,,,,
SIBOLGA,SIBOLGA,P1,PUSKESMAS PELABUHAN SAMBAS,"Jl. Horas Ujung No.176, Kec. Sibolga Sambas",85275037654,,,,
SIBOLGA,SIBOLGA,P1,PUSKESMAS AEK HABIL,"Jl. Merpati No. 58, Kec. Sibolga Selatan",8126338665,,,,
SIBOLGA,SIBOLGA,P1,PUSKESMAS PINTU ANGIN,"Jl. K.A.Dahlan No.33, Kec.  Sibolga Utara",81361274200,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS SARULLA,"Ds. Sarulla, Kec. Pahae Jae",085261304598,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS JANJI ANGKOLA,Kec. Purbatua,081397369277,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS ONAN HASANG,"Ds. Onan Hasang, Kec. Pahae Julu",081397948174,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS LUMBAN SINAGA,"Ds. Lumban Sinaga, Kec. Pangaribuan",081397675462,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS PANGARIBUAN,Kec. Pangaribuan,081397548859,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS GAROGA,Kec. Garoga,081361654755,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS SITADATADA,Kec. Sipoholon,081375288333,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS BUTAR,Kec. Pagaran,081280486824,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS SIPAHUTAR,Kec. Sipahutar,081397067200,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS SIATAS BARITA,Jl.Marhusa Panggabean Kec.Siatas Barita,08126261892,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS MUARA,Kec. Muara,081384699488,,,,
SIBOLGA,TAPANULI UTARA,P1,PUSKESMAS AEK RAJA,"Ds. Aek Raja, Kec. Parmonangan",081376499539,,,,
