Branch,Kabupaten,Type,Name,Address,Telephone,Class,Kecamatan,Lat,Long
MAKASSAR,MAKASSAR,P1,PAMPANG,"Jl. Pampang III No. 28 A, Kec. Panakkukang",0411-459766,,,,
MAKASSAR,MAKASSAR,P1,TAMANGAPA,"Jl. Tamangapa Raya No.26 H, Kec. Manggala",0411-494014,,,,
MAKASSAR,MAKASSAR,P1,TAMAMAUNG,"Jl. Abdul Daeng Sirua No.158, Kec. Panakkukang",0411-450592,,,,
MAKASSAR,MAKASSAR,P1,BARA-BARAYA,"Jl. Abubakar Lambogo, Kel. Bara-Baraya, Kec. Makassar",0411-452035,,,,
MAKASSAR,MAKASSAR,P1,MACCINI SAWAH,"Jl. Maccini Raya Kel. Maccini, Kec. Makassar",0411-457307,,,,
MAKASSAR,MAKASSAR,P1,JONGAYA,"Jl. Andi Tonro No.70A, Kel. Jongaya, Kec. Tamalate",0411-867406,,,,
MAKASSAR,MAKASSAR,P1,TAMALATE,"Jl. Dg.Tata I (Komp.Tabaria Blok G 8 Kel. Pr Tambung, Kec. Tamalate",0411-884585,,,,
MAKASSAR,MAKASSAR,P1,KASSI-KASSI,"Jl. Tamalate I No.43, Kel. Kassi-kassi, Kec. Rappocini",0411-863536,,,,
MAKASSAR,MAKASSAR,P1,MANGASA,"Jl. Monumen Emmy Saelan Komp BTN M 11, Kec. Rappocini",0411-883339,,,,
MAKASSAR,MAKASSAR,P1,MINASA UPA,"Jl. Minasa Upa Raya No.18, Kel. Gunung Sari, Kec. Rappocini",0411-882998,,,,
MAKASSAR,MAKASSAR,P1,BAROMBONG,"Jl. Perjanjian Buangaya No.13, Kel. Barombong, Kec. Tamalate",0411-8217031,,,,
MAKASSAR,MAKASSAR,P1,CENDRAWASIH,"Jl. Cendrawasih No.404 Kel. Sambung Jawa, Kec. Mamajang",0411-851944,,,,
MAKASSAR,MAKASSAR,P1,MAMAJANG,"Jl. Baji Minasa No.10 Kel. Mamajang Luar, Kec. Mamajang",0411-854295,,,,
MAKASSAR,MAKASSAR,P1,KALUKU BODOA,"Jl. Butta Caddi No.15 Kel. Kaluku Bodoa, Kec. Tallo",0411-454923,,,,
MAKASSAR,MAKASSAR,P1,RAPPOKALLING,"Jl. Daeng Ragge Kel. Rappokalling, Kec. Tallo",0411-435361,,,,
MAKASSAR,MAKASSAR,P1,TABARINGAN,"Jl. Tinumbu Lr.154 Kel. Ujung Tanah, Kec. Ujung Tanah",0411-314120,,,,
MAKASSAR,MAKASSAR,P1,BIRA,"Jl. Prof. Ir. Sutami No.128, Kec. Tamalanrea",,,,,
MAKASSAR,MAKASSAR,P1,ANTARA,"Komp.BTN Antara Blok B No.6, Kec. Tamalanrea",0411-587053,,,,
MAKASSAR,MAKASSAR,P1,TAMALANREA,Jl. Kesejahteraan Timur I BTP Blok B. Kec. Tamalanrea,0411-582289,,,,
MAKASSAR,MAKASSAR,P1,SUDIANG ,"Jl. Gowa Raya, Kec. Biring Kanaya",,,,,
MAKASSAR,MAKASSAR,P1,SUDIANG RAYA,"Jl. Makasar Raya, Kec. Biring Kanaya",,,,,
MAKASSAR,MAKASSAR,P1,BULUROKENG,JL.Suka DG.Lurang,,,,,
MAKASSAR,MAKASSAR,P1,PULAU KODINGARENG,Pulau Kodingareng,,,,,
MAKASSAR,MAKASSAR,P1,PULAU BARANGLOMPO,Pulau Baranglompo,,,,,
MAKASSAR,MAKASSAR,P1,KAPASA,Jl.Kompleks BTN Ang Laut Daya,,,,,
MAKASSAR,MAKASSAR,P1,PACCERAKKANG,Jl. Mangga No. 3,,,,,
MAKASSAR,MAKASSAR,P1,MACCINI SOMBALA,Jl.Tanjung bunga No. 2,,,,,
MAKASSAR,MAKASSAR,P1,PARIGI,"Ds. Majannang, Kec. Parigi",8114100294,,,,
MAKASSAR,MAKASSAR,P1,PABBENTENGAN,"Jl. Pramuka Poros Caddika Limbung, Kec. Bajeng",,,,,
MAKASSAR,MAKASSAR,P1,MANUJU,"Ds. Manuju, Kec. Manuju",81355103811,,,,
MAKASSAR,MAKASSAR,P1,SOMBA OPU,"Jl. Mesjid Raya Sungguminasa, Kec. Somba Opu",811440987,,,,
MAKASSAR,MAKASSAR,P1,SAMATA,"Kel. Samata, Kec. Somba Opu",811418483,,,,
MAKASSAR,MAKASSAR,P1,TOMPOBULU,"Jl. Mesjid Raya Ds. Malakaji, Kec. Tompobulu",81342971411,,,,
MAKASSAR,MAKASSAR,P1,SAPAYA,"Jl. Poros Sapaya No. 130 Ds. Sapaya, Kec. Bungaya",81355238995,,,,
MAKASSAR,MAKASSAR,P1,BONTONOMPO I,"Jl. Pendidikan, Kec. Bontonompo Selatan",85242715685,,,,
MAKASSAR,MAKASSAR,P1,BONTONOMPO II,"Ds. Bonto Caradde, Kec. Bontonompo",81342790366,,,,
MAKASSAR,MAKASSAR,P1,PALLANGGA,"Kel.Tetebatu, Kec. Pallangga",81355606609,,,,
MAKASSAR,MAKASSAR,P1,KAMPILI,"Ds. Kampili, Kec. Pallangga",8124242386,,,,
MAKASSAR,MAKASSAR,P1,MONCOBALANG,"Jl. Barombong, Kec. Barombong",85255166666,,,,
MAKASSAR,MAKASSAR,P1,BAJENG,"Jl. Nuhung Dg. Bani, Kec. Bajeng",8525530111,,,,
MAKASSAR,MAKASSAR,P1,GENTUNGAN,"Ds. Gentungan, Kec. Bajeng Barat",81355894168,,,,
MAKASSAR,MAKASSAR,P1,TINGGI MONCONG,"Jl. Sultan Hasanuddin Malino, Kec. Tinggimoncong",81354779056,,,,
MAKASSAR,MAKASSAR,P1,TAMAONA,"Jl. A. Baso M. Ds. Tamaona, Kec. Tombolo Pao",81343614131,,,,
MAKASSAR,MAKASSAR,P1,PARANGLOE,"Jl. Malino Km 44 Parangloe, Kec. Parangloe",85299823738,,,,
MAKASSAR,MAKASSAR,P1,BONTOMARANNU,"Jl. Malino Kel. Bontomanai, Kec. Bontomarannu",8124287540,,,,
MAKASSAR,MAKASSAR,P1,PATTALLASSANG,"Ds. Pattallasang, Kec. Pattallassang",81244397723,,,,
MAKASSAR,MAKASSAR,P1,TONRORITA,"Jl. Lapangan Ds. Tonrorita, Kec. Biringbulu",85255154121,,,,
MAKASSAR,MAKASSAR,P1,KANJILO,"Jl. Barombong Ds. Kanjilo, Kec. Barombong",,,,,
MAKASSAR,MAKASSAR,P1,LAUWA,"Jl. Poros Lauwa, Kec. Biringbulu",82187505736,,,,
MAKASSAR,MAKASSAR,P1,BONTOLEMPANGAN,"Ds. Bontolempangan, Kec. Bontolempangan",85299563337,,,,
MAKASSAR,MAKASSAR,P1,BATUMALONRO,Jl. Desa Batumalanto,,,,,
MAKASSAR,MAKASSAR,P1,PABENTENGANG,Jl. Desa Pabantengang,,,,,
MAKASSAR,MAKASSAR,P1,PATTOPPAKANG,"Ds. Pattoppakang, Kec. Managara Bombang",81342205111,,,,
MAKASSAR,MAKASSAR,P1,POLOMBANGKENG SELATAN,"Jl. Veteran Ds. Canrego, Kec. Polambangkeng Selatan",0418-324510,,,,
MAKASSAR,MAKASSAR,P1,POLOMBANGKENG UTARA,"Ds. Palleko, Kec. Polambangkeng  Utara",0418-324254,,,,
MAKASSAR,MAKASSAR,P1,GALESONG UTARA,"Jl. Bauru DG Gau No. 45 Ds. Bontolebang, Kec. Golesong Utara",0418-2325465,,,,
MAKASSAR,MAKASSAR,P1,AENG TOWA,"Jl. Poros Galensong Utara, Kec. Golesong Utara",81343942787,,,,
MAKASSAR,MAKASSAR,P1,MANGARA BOMBANG,"Jl. Syech Jamaludin Ds. Mangadu, Kec. Managara Bombang",0418-2325548,,,,
MAKASSAR,MAKASSAR,P1,MAPPAKASUNGGU,"Jl. Kesehatan No. 45, Kec. Mappakasunggu",0418-21885,,,,
MAKASSAR,MAKASSAR,P1,SANROBONE,"Ds. Sanrobone, Kec. Mappakasunggu",0418-2326008,,,,
MAKASSAR,MAKASSAR,P1,PATTALLASSANG,"Jl. Jend. Sudirman No. 48, Kec. Pattallasang",0418-323665,,,,
MAKASSAR,MAKASSAR,P1,BULUKUNYI,"Ds. Bulukunyi, Kec. Polambangkeng Selatan",0418-2327266,,,,
MAKASSAR,MAKASSAR,P1,TOWATA,"Jl. Poros Sapaya Ds. Towata, Kec. Polambangkeng Utara",81241868467,,,,
MAKASSAR,MAKASSAR,P1,KO'MARA,"Ds. Komara, Kec. Polombangkeng Utara",81343524976,,,,
MAKASSAR,MAKASSAR,P1,GALESONG ,"Jl. Kr. Bt. Maranu, Kec. Golesong ",0418-23204,,,,
MAKASSAR,MAKASSAR,P1,BONTO MARANNU,"Ds. Bonto Marannu, Kec. Golesong Selatan",81355539591,,,,
MAKASSAR,MAKASSAR,P1,MAROS BARU,"Ds. Kanjitonga, Kec. Maros Baru",8114609055,,,,
MAKASSAR,MAKASSAR,P1,MANDAI,"Jl. Poros Maros-Makassar Kel. Bontoa, Kec. Mandai",85299007859,,,,
MAKASSAR,MAKASSAR,P1,MALLAWA,"Jl. Poros Makassar-Bone Ds. Sabila, Kec. Mallawa",81355832781,,,,
MAKASSAR,MAKASSAR,P1,TURIKALE,"Jl. Mawar No. 14 Allirtengae, Kec. Turikale",8114223535,,,,
MAKASSAR,MAKASSAR,P1,L A U,"Jl. Mesjid Raya Maccini Baji, Kec. Lau",81355324427,,,,
MAKASSAR,MAKASSAR,P1,BONTOMARANNU,"Ds. Bontomarannu, Kec. Bontoa",8124287540,,,,
MAKASSAR,MAKASSAR,P1,SIMBANG,"Ds. Tanete, Kec. Simbang",82196285432,,,,
MAKASSAR,MAKASSAR,P1,MONCONGLOE,"Ds. Moncongloe, Kec. Moncongloe",81354602284,,,,
MAKASSAR,MAKASSAR,P1,BANTIMURUNG,"Ds. Kalabirang, Kec. Bantimurung",85331061947,,,,
MAKASSAR,MAKASSAR,P1,CAMBA,"Jl. Nurdin Johan No. 14, Kec. Camba",82196915992,,,,
MAKASSAR,MAKASSAR,P1,CENRANA,"Jl. Poros Maros Camba Ds. Lima Poccoe, Kec. Cenrana",81355045500,,,,
MAKASSAR,MAKASSAR,P1,TANRALILI,"Lekopancing Poros Kariango Carangki, Kec. Tanralili",85255263067,,,,
MAKASSAR,MAKASSAR,P1,TOMPOBULU,"Puncak Ds. Benteng Gajah, Kec. Tompobulu",85397859777,,,,
MAKASSAR,MAKASSAR,P1,LABAKKANG,"Jl. Bontowa No. 1 Rt 01 Rw 01 Kel. Labakkang, Kec. Labakkang",0410-2314455,,,,
MAKASSAR,MAKASSAR,P1,SAILUS,"Ds. Sailus, Kec. Liukang Tangaya",,,,,
MAKASSAR,MAKASSAR,P1,MINASATE'NE,Jl. KH Muh. Yunus Kel Minasate'ne. Kec. Minasate'ne,0410-323206,,,,
MAKASSAR,MAKASSAR,P1,KALABBIRANG,"Jl. Macinna Rt 02 Rw 08 Kel Bentoa, Kec. Minasate'ne",0410-2315652,,,,
MAKASSAR,MAKASSAR,P1,BONTO PERAK,"Jl. H. Gassing Rt 02 Rw 03 Kel. Bonto Perak, Kec. Pangkajene",0410-2317863,,,,
MAKASSAR,MAKASSAR,P1,KOTA PANGKAJENE,"Jl. A. Burhanuddin, Kel. Jagong ,Kec. Pangkajene",0411-5244045,,,,
MAKASSAR,MAKASSAR,P1,BALOCCI,"Jl. Bulu Saraung Kel. Balleanging, Kec. Balocci",8124119017,,,,
MAKASSAR,MAKASSAR,P1,BANTIMALA,"Jl. Batu Bara No. 16 Rt 03 Rw 01, Kec. Tondong Tallasa ",85255462666,,,,
MAKASSAR,MAKASSAR,P1,BUNGORO,"Jl. Poros Makassar Pare-pare Rt 002 Rw 001, Kel. Samalewa Kec. Bungoro",0410-21546,,,,
MAKASSAR,MAKASSAR,P1,BOWONG CINDEA,"Jl. Lempangan No. 2 Rt 01 Rw 01Ds. Bowong Cindea, Kec. Bungoro",0410-2316661,,,,
MAKASSAR,MAKASSAR,P1,PUNDATA BAJI,"Kel. Pundata Baji, Kec. Labakkang",0410-2314163,,,,
MAKASSAR,MAKASSAR,P1,TARAWEANG,"Ds. Taraweang, Kec. Labakkang",8152506107,,,,
MAKASSAR,MAKASSAR,P1,MA'RANG,"Jl. Pendidikan No.1 Kel. Bonto-bonto, Kec. Ma'rang",0410-2315244,,,,
MAKASSAR,MAKASSAR,P1,PADANG LAMPE,"Jl. A. Muh. Ali Aras Ds. Padang Lampe, Kec. Ma'rang",8124203306,,,,
MAKASSAR,MAKASSAR,P1,SEGERI,"Jl. Andi Tuwo No. 190 Kel. Segeri, Kec. Segeri",0410-2312100,,,,
MAKASSAR,MAKASSAR,P1,MANDALLE,"Ds. Mandale, Kec. Mandalle",0410-2312738,,,,
MAKASSAR,MAKASSAR,P1,LIUKANG TANGAYA,"Jl. Mesjid Raya No. 5 Kel. Sapuka, Kec. Liukang Tangaya",8.13424E+11,,,,
MAKASSAR,MAKASSAR,P1,LIUKANG TUPABBIRING,"Jl. Pulau Batang Lompo Kel Metiro Sompe, Kec. Liukang Tupabbiring",811415814,,,,
MAKASSAR,MAKASSAR,P1,SARAPPO,"Jl. P. Saropo Rt 004 Rw 001Ds. Mattiro Langi, Kec. Liukang Tupabbiring",81343713932,,,,
MAKASSAR,MAKASSAR,P1,LIUKANG KALMAS,"Jl. Pendidikan No. 8 Rt 01 Rw 02 Kalukalukang, Kec. Liukang Kalmas",,,,,
MAKASSAR,MAKASSAR,P1,SABUTUNG,Desa mattiro kanja,,,,,
MAKASSAR,MAKASSAR,P1,SAILUS,Desa Sailus,,,,,
MAKASSAR,MAKASSAR,P1,PAMMANTAUANG,Desa Pammas,,,,,
MAKASSAR,MAKASSAR,P1,BARING,Desa baring,,,,,
MAKASSAR,MAKASSAR,P2,dr. Agnes Sentosa,Jl. S. Saddang No. 21 Makassar,0411-450369/0816253734,,,,
MAKASSAR,MAKASSAR,P2,"dr. Ahmad Asy'Arie, S.Ked",Jl. Wijaya Kusuma Raya No. 8 Makassar,81241048311,,,,
MAKASSAR,MAKASSAR,P2,dr. Anna Soeraidah Hamdany,Jl. Karunrung No. 1 D Makassar,081524216406/0411-871237,,,,
MAKASSAR,MAKASSAR,P2,dr. Bahrul Awamil,"Komp. Unhas Antang, Jl. Farmasi B1 Makassar",81355071174,,,,
MAKASSAR,MAKASSAR,P2,"dr. Dahlia, M.Kes",Apotik Surki Jl Perumnas Raya No. 10 Antang Makassar,81354970506,,,,
MAKASSAR,MAKASSAR,P2,"dr. Eny Murtiny, M.Kes",Jl. Abd. Kadir Pesona Mutiara II/5 Makassar,8124212544,,,,
MAKASSAR,MAKASSAR,P2,dr. Ety Suharty,Jl. Urip Sumoharjo Komp. Keuangan E/88 Makassar,81355286621,,,,
MAKASSAR,MAKASSAR,P2,dr. Gusti,Jl.Slt.Alauddin No.5 Makassar,81342506562,,,,
MAKASSAR,MAKASSAR,P2,dr. H. M. Nadjib Sikong,Jl. Anggerek Raya No. 8 ,411451491,,,,
MAKASSAR,MAKASSAR,P2,"dr. Hj. Nurahmi, M.Kes",Jl. P.kemerdekaan km.14 No.17 Mksr,8114105700,,,,
MAKASSAR,MAKASSAR,P2,"dr. Hj. Fauziah Dachlan, M.Kes",Jl. Toddopuli VII No. 16 Makassar,811429872,,,,
MAKASSAR,MAKASSAR,P2,"dr. Jani Tanumihardja, Sp.S",Jl. Toddopuli Raya No. 30 C Makassar,4115798539,,,,
MAKASSAR,MAKASSAR,P2,dr. Moh. Helmy Jusuf,Jl.Gowa Ria 106 Sudiang Makasar,82191006243,,,,
MAKASSAR,MAKASSAR,P2,dr. Muhammad Sofyan,Jalan Pajjayyang Blok A 10 Daya Makassar,85395117797,,,,
MAKASSAR,MAKASSAR,P2,dr. Musbicha,Komp. Perum Dosen UNHAS Blok GB/81 Tamalanrea,82188654808,,,,
MAKASSAR,MAKASSAR,P2,"dr. Nurdin Densi Parang, MM",Jl. Poros BTP No. 39/40 Kompleks BTP Makassar,811414394,,,,
MAKASSAR,MAKASSAR,P2,"dr. Rachmat Latief, Sp.PD, M.Kes, MARS",Jl. Arif Rahman Hakim No. 4 Makassar,81342250000,,,,
MAKASSAR,MAKASSAR,P2,dr. Robert Philips,Jl.Gn.Latimojong 27 Makassar,085298898750 / '0816250692,,,,
MAKASSAR,MAKASSAR,P2,"dr. Sultan Buraena, MS",Pettarani Centre A8 Makassar,85242522689,,,,
MAKASSAR,MAKASSAR,P2,dr. Zainal Abidin,BTP. Blok A No. 4 Makassar,81342637063,,,,
MAKASSAR,MAKASSAR,P2,dr. Trisnawaty Abbas,Jl.Teuku Umar No. 49 Makassar,85299617534,,,,
MAKASSAR,MAKASSAR,P2,dr. Devi Yulianti,Jl. Poros Makassar Maros KM 23 Kab. Maros,81242074137,,,,
MAKASSAR,MAKASSAR,P2,dr. H. A. Firman Jaya,Jl. Dr. Ratulangi No. 113 Maros,811462858,,,,
MAKASSAR,MAKASSAR,P2,dr. H. Syarifuddin,"Puskesmas Lau Kec. Lau, Kabupaten Maros",85255263067,,,,
MAKASSAR,MAKASSAR,P2,"dr. Jonet Novianto, MARS",Jl. Poros bantimurung KM 9 Kab. Maros,8194278456,,,,
MAKASSAR,MAKASSAR,P2,"dr. Ramlah Achmad, M.Kes",Jalan Kemiri No. 16 Maros ,81342799001,,,,
MAKASSAR,MAKASSAR,P2,dr. Yusuf Husain,Jalan Bahagia No. 7 Maros,0411-3881229,,,,
MAKASSAR,MAKASSAR,P2,"dr. Andi Muliati Halid, M.Kes",Jl. Ambarala No. 35 Pangkep,81342218686,,,,
MAKASSAR,MAKASSAR,P2,dr. Fitriah,Jl. Mappe Bungoro (Poros Makassar-Pare-Pare) Kel. Samalewa Kec. Bungoro Kab. Pangkajene dan Kepulauan,811443904,,,,
MAKASSAR,MAKASSAR,P2,"dr. H. Najamuddin, M.Kes, MARS",Klinik Mitra Keluarga Jalan KH Ahmad Dahlan Kel. Bonto Perak Kec. Pangkajene Kab. Pangkajene dan Kepulauan,85242049927,,,,
MAKASSAR,MAKASSAR,P2,dr. Hj. Andi Muddariah,Kompleks Perumahan Puskesmas Ma'rang Jl. Pendidikan Kel. Bonto-bonto Kec. Ma'rang,0410-2315505,,,,
MAKASSAR,MAKASSAR,P2,dr. Hj. St. Nurliah Sanusi,Jalan Matahari Kel. Bonto Kio Kec. Minasa Te'ne Kab. Pangkep,0410-324066,,,,
MAKASSAR,MAKASSAR,P2,"dr. Hj. Zulfadyanty A. Samad T., MM",Jl. H. Muh. Arsyad B. Kel. Paddoang-doangan Kec. Pangkajene Kab. Pangkep,85242025090,,,,
MAKASSAR,MAKASSAR,P2,dr. Alamsyah A. Bachtiar,Jalan Malino No. 188 Kel. Bontoramba Kab. Gowa,0411-887575,,,,
MAKASSAR,MAKASSAR,P2,dr. Herny,Jl. Sultan Alauddin No. 1 Kelurahan Romang Polong Kec. Somba Opu Kab. Gowa,81355103811,,,,
MAKASSAR,MAKASSAR,P2,dr. Hj. Rina Andriaty,Jl. Usman Salengke Nomor 118 Sungguminasa,0411-886994,,,,
MAKASSAR,MAKASSAR,P2,dr. Mufliha J. A. Paramma,Jalan Poros Limbung Kec. Bajeng Kab. Gowa,85255530111,,,,
MAKASSAR,MAKASSAR,P2,"dr. Muhammad Saad Bustan, M.Kes",Jl. Poros Limbung Km 15 Pacinro Kab. Gowa,0411-8216893,,,,
MAKASSAR,MAKASSAR,P2,dr. Radiah,BTN Niaga Selatan Blok B No. 2 Kec. Galesong Kab. Takalar,85242917599,,,,
MAKASSAR,MAKASSAR,P2,dr. H. A. Munir,Jl. Sultan Hasanuddin Kel. Sombala Bella Kab. Takalar,0418-21360,,,,
MAKASSAR,MAKASSAR,P2,dr. M. Arif Muchlis,Jl. Syamsuddin Dg. Ngerang No. 95 Poros Palleko Kab. Takalar,0418-21854,,,,
MAKASSAR,MAKASSAR,P2,"dr. Normawaty Mansyur, M.Kes",Jl. Jenderal Sudirman No. 5 Kab. Takalar,81355786357,,,,
MAKASSAR,MAKASSAR,P2,dr. Ruslan Ramli,Jl. Badaming Dg. Rani Kalampa Kel. Kalabbirang Kec. Pattallassang Kab. Takalar,81355786375,,,,
MAKASSAR,MAKASSAR,P2,DR FENDY DWI MARTYONO,JL AIRPORT HASANUDDIN NO 3,0411-4813247,,,,
MAKASSAR,MAKASSAR,P2,DR. RITA IDRIS,BTN Papan Lestari Blok A4/17    ,85656383805,,,,
MAKASSAR,MAKASSAR,P2,DR SURIANI ALIMUDDIN,JL ANDI MALLOMBASANG NO 10 SUMIGO,081242345767 / 081341934478,,,,
MAKASSAR,MAKASSAR,P2,DR VERRA RUDI MAMAHIT,KOMP PESONA MUTIARA INDAH SUNGGUMINASA,0411-880664,,,,
MAKASSAR,MAKASSAR,P2,PROF DR SABBELE NR. PHK,JLN URIP SUMIHARJO MAKASSAR,0812-4252585,,,,
MAKASSAR,MAKASSAR,P2,LA ODE HAMZAH RAHMAT DR,"JL YOS SUDARSO 66, APT SIMPATI FARMA",0813-44020354,,,,
MAKASSAR,MAKASSAR,P3,drg. Akbar Gunawan,Jl. Toddopuli Raya No. 79 Makassar,81241110101,,,,
MAKASSAR,MAKASSAR,P3,drg. Andi Umrah Lateko,A. Mangerangi I/4 Makassar,85241946012,,,,
MAKASSAR,MAKASSAR,P3,drg. Andi Sumidarti,Jl. Landak Baru 8/36 Makassar,816252454,,,,
MAKASSAR,MAKASSAR,P3,drg. Angkie Sangadi,Jl. Dr. Ratulangi No. 115 A Makassar,811418153,,,,
MAKASSAR,MAKASSAR,P3,drg. Gaston,Jl. Lasuloro Raya No. 100 Antang Makassar,81355532136,,,,
MAKASSAR,MAKASSAR,P3,drg. H. Abdul Djalil,Jl. Rappocini Raya No. 124 Makassar,85255661154,,,,
MAKASSAR,MAKASSAR,P3,"drg. Hj. Yayi Manggarsari, M.Kes","Jl. Abdullah Dg, Sirua No. 242 A Makassar ",8124251850,,,,
MAKASSAR,MAKASSAR,P3,"drg. Maryuniati, M.Kes",Jl. Perintis Kemerdekaan 234 Sudiang Makassar,82187525957,,,,
MAKASSAR,MAKASSAR,P3,drg. Nirwana,Jl. P. Kemerdekaan No. 185 Daya Makassar,81241324508,,,,
MAKASSAR,MAKASSAR,P3,drg. Nuareni Umaternate,Jl. Toddopuli VII No. 16 Makassar,82187525409,,,,
MAKASSAR,MAKASSAR,P3,drg. Rita Dewi A. Moekono,Jl. Gunung Nona No. 16 Makassar,811447742,,,,
MAKASSAR,MAKASSAR,P3,"drg. St. Maisarah Bachtiar, MARS",Jl. Hertasning Raya No. 11 Makassar,8124268015,,,,
MAKASSAR,MAKASSAR,P3,drg. Andi Amelia Faridah,Jl. Badaruddin dg. Bira Nomor 8 Maros,0411-5070340,,,,
MAKASSAR,MAKASSAR,P3,drg. Fitri Muhsinatih,"Jalan Poros Makassar Maros KM 23 No. 92 Mandai, Kab. Maros ",8999333354,,,,
MAKASSAR,MAKASSAR,P3,drg. Anna R. Mappewali,Jl. Sultan Hasanuddin No. 36 Kab. Pangkep,8124263640,,,,
MAKASSAR,MAKASSAR,P3,drg. Ratnawati Asaad,Jl. Malino No. 6 Sungguminasa Kab. Gowa,8124210897,,,,
MAKASSAR,MAKASSAR,P3,drg. Ihyana Malik,Jl. Jend. Sudirman 77  Kab. Takalar,0418-21077,,,,
MAKASSAR,MAKASSAR,P3,DRG DAMARIS LINTIN,JL URIP SUMOHARJO NO 47 (KLINIK MATURA INDAH),0411-433334,,,,
MAKASSAR,MAKASSAR,P3,DRG HJ A ERNAWATI MARS,JL PETTARANI KOMP NEW ZAMRUD BLOK C NO 18,0411-2348191,,,,
MAKASSAR,MAKASSAR,P3,DRG SJAFRUDDIN MARMIN,JL PETTARANI KOMPLEKS NEW ZAMRUD BLOK D 22,0819-4158855,,,,
MAKASSAR,MAKASSAR,P3,DRG SWEETA ARTSIANA,"JL YOS SUDARSO 66, APT SIMPATI FARMA",0813-44020354,,,,
MAKASSAR,MAKASSAR,P3,PROF DR DRG HASANUDDIN MSC,JL ST ALAUDDIN NO 110,0411-868920,,,,
MAKASSAR,MAKASSAR,P4,Balkemas Muhammadiyah,Jl. A.P Pettarani III/25 Makassar,0811446701,,,,
MAKASSAR,MAKASSAR,P4,Health Nutrition Clinic,Jl. P. Kemerdekaan Km. 8 Mks,0411581983,,,,
MAKASSAR,MAKASSAR,P4,Klinik Addaraen Nursyifa,"Jl. Sultan Alauddin No. 305 A, Makassar",0411881505,,,,
MAKASSAR,MAKASSAR,P4,Klinik Aliyya,"Klinik Aliyya, Jalan Cumi-Cumi No. 26 Makassar",0411-452049,,,,
MAKASSAR,MAKASSAR,P4,Klinik Asahi,Jl. Diponegoro No. 128  Makassar,0411-326239,,,,
MAKASSAR,MAKASSAR,P4,Klinik Bachtiar Razak (Klinik Mappanyukki),Jl. HA Mappanyukki No. 14 Makassar Kelurahan Kunjung Mae Kec. Mariso Kota Makassar,081343922567/0411-5340534,,,,
MAKASSAR,MAKASSAR,P4,Klinik Baruga,"Klinik Baruga Jalan Baruga Raya Ruko Malino D3 Bukit Baruga Antang, Makassar",0411-491008,,,,
MAKASSAR,MAKASSAR,P4,Klinik Inggit Medika,BTP Blok I No. 23 Makassar,0411-584415,,,,
MAKASSAR,MAKASSAR,P4,Klinik Lacasino,Jl. Adhyaksa baru No. 45 Makassar,0411-456413,,,,
MAKASSAR,MAKASSAR,P4,Klinik Mitra Madising,Jl. Pajjaiyang No. 35 G Daya Makassar,0411-512485,,,,
