Branch,Kabupaten,Type,Name,Address,Telephone,Class,Kecamatan,Lat,Long
JAYAPURA,YAHUKIMO,P1,Bomela,Distrik Bomela,,,,,
JAYAPURA,YAHUKIMO,P1,Sumtamon,Distrik Sumtamon,,,,,
JAYAPURA,YAHUKIMO,P1,Sobaham,Distrik Sobaham,,,,,
JAYAPURA,YAHUKIMO,P1,Panggema,Distrik Panggema,,,,,
JAYAPURA,YAHUKIMO,P1,Walma,Distrik Walma,,,,,
JAYAPURA,YAHUKIMO,P1,Ubahak,Distrik Ubahak,,,,,
JAYAPURA,YAHUKIMO,P1,Puldama,Distrik Puldama,,,,,
JAYAPURA,YAHUKIMO,P1,Samenage,Distrik Samenage,,,,,
JAYAPURA,YAHUKIMO,P1,Tangma,Distrik Tangma,,,,,
JAYAPURA,YAHUKIMO,P1,Yogosem,Distrik Yogosem,,,,,
JAYAPURA,YAHUKIMO,P1,Endomen,Distrik Endomen,,,,,
JAYAPURA,YAHUKIMO,L1,RSUD DEKAI,JL.JENDERAL SUDIRMAN,,D,,,
JAYAPURA,PUNCAK JAYA,P1,Mulia,Distrik Mulia,Distrik Mulia,,,,
JAYAPURA,PUNCAK JAYA,P1,Fawi,Distrik Fawi,Distrik Fawi,,,,
JAYAPURA,PUNCAK JAYA,P1,Ilu,Distrik Ilu,Distrik Ilu,,,,
JAYAPURA,PUNCAK JAYA,P1,Tingginambut,Tingginambut,Tingginambut,,,,
JAYAPURA,PUNCAK JAYA,P1,Yigonikme,Yigonikme,Yigonikme,,,,
JAYAPURA,PUNCAK JAYA,P1,Torere,Torere,Torere,,,,
JAYAPURA,PUNCAK JAYA,P1,Mewolok,Mewolok,Mewolok,,,,
JAYAPURA,PUNCAK JAYA,P1,Yamo,Yamo,Yamo,,,,
JAYAPURA,PUNCAK JAYA,L1,RSUD MULIA,MULIA,,D,,,
JAYAPURA,LANNY JAYA,P1,Tiom,Distrik Tiom,,,,,
JAYAPURA,LANNY JAYA,P1,Pyrime,Distrik Pyrime,,,,,
JAYAPURA,LANNY JAYA,P1,Makki,Distrik Makki,,,,,
JAYAPURA,LANNY JAYA,P1,Gamelia,Distrik Gamelia,,,,,
JAYAPURA,LANNY JAYA,P1,Dimba,Distrik Dimba,,,,,
JAYAPURA,LANNY JAYA,P1,Malagaineri,Distrik Malagaineri,,,,,
JAYAPURA,LANNY JAYA,P1,Balingga,Distrik Balingga,,,,,
JAYAPURA,LANNY JAYA,P1,Tiomneri,Distrik Tiomneri,,,,,
JAYAPURA,LANNY JAYA,P1,Kuyawage,Distrik Kuyawage,,,,,
JAYAPURA,LANNY JAYA,P1,Poga,Distrik Poga,,,,,
JAYAPURA,NDUGA,P1,Kenyam,Distrik Kenyam,,,,,
JAYAPURA,NDUGA,P1,Mapenduma,Distrik Mapenduma,,,,,
JAYAPURA,NDUGA,P1,Yigi,Distrik Yigi,,,,,
JAYAPURA,NDUGA,P1,Wosak,Distrik Wosak,,,,,
JAYAPURA,NDUGA,P1,Geselma,Distrik Geselma,,,,,
JAYAPURA,NDUGA,P1,Mugi,Distrik Mugi,,,,,
JAYAPURA,NDUGA,P1,Mbua,Distrik Mbua,,,,,
JAYAPURA,NDUGA,P1,Gearek,Distrik Gearek,,,,,
JAYAPURA,YALIMO,P1,Elelim,Distrik Elelim,,,,,
JAYAPURA,YALIMO,P1,Apalapsili,Distrik Apalapsili,,,,,
JAYAPURA,YALIMO,P1,Abenaho,Distrik Abenaho,,,,,
JAYAPURA,YALIMO,P1,Benawa,Distrik Benawa,,,,,
JAYAPURA,YALIMO,P1,Welarek,Distrik Welarek,,,,,
JAYAPURA,YALIMO,P1,Pilika,Distrik Benawa,,,,,
JAYAPURA,YALIMO,P1,Landikma,Distrik Abenaho,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Oksibil,Distrik Oksibil,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Apmisibil/Okbibab,"Apmisibil, Distrik Okbibab",,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Kiwirok,Distrik Kiwirok,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Iwur,Distrik Iwur,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Batom,Distrik Batom,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Borme,Distrik Borme,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Aboy,Distrik Aboy,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Okwyop,Distrik Kiwirok Timur,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Bime,Distrik Bime,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Pepera,Distrik Pepera,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Epumek,Distrik Epumek,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Waramasol,Distrik Waramasol,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Okbab,Distrik Okbab,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Okhika,Distrik Okhika,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Kawor,Distrik Kawor,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Jetva,Distrik Jetve,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Murkim,Distrik Murkim,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Okbentaru,Distrik Okbentaru,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Weime,Distrik Weime,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Pamek,Distrik Pamek,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Batani,Distrik Batani,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Awinbon,Distrik Awinbon,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Tarup,Distrik Tarup,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Mopinop,Distrik Mopinop,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Teraplu,Distrik Teraplu,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Nongme,Distrik Nongme,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Oklip,Distrik Oklip,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Serangbakon,Distrik Serangbakon,,,,,
JAYAPURA,PEGUNUNGAN BINTANG,P1,Bulangkop,Distrik Bulangkop,,,,,
JAYAPURA,SARMI,P1,Sarmi,"Kel. Sarmi Kota,  Distrik Sarmi",081240657137,,,,
JAYAPURA,SARMI,P1,Samanente,"Ds. Samanente, Distrik Tor Atas",,,,,
JAYAPURA,SARMI,P1,Betaf,"Ds. Betaf, Distrik Pantai Timur",,,,,
JAYAPURA,SARMI,P1,Arbais,"Ds. Arbais, Distrik Pantai Barat ",,,,,
JAYAPURA,SARMI,P1,Bonggo,"Ds. Kiren, Distrik Bonggo",,,,,
JAYAPURA,SARMI,P1,Bonggo Timur,"Ds. Mawesmukti, Distrik Bonggo Timur",,,,,
JAYAPURA,SARMI,P1,Bagaiserwar 2,Ds. Bagaiserwar 2 Distrik Sarmi Timur,,,,,
JAYAPURA,SARMI,P1,Burtin,"Ds. Nengke, Distrik Pantai Timur Barat",,,,,
JAYAPURA,SARMI,P1,Aurimi,Kampung Aurimi Distrik Apawer Hulu,,,,,
JAYAPURA,TOLIKARA,P1,Karubaga,Distrik Karubaga,,,,,
JAYAPURA,TOLIKARA,P1,Bokondini,Distrik Bokondini,,,,,
JAYAPURA,TOLIKARA,P1,Mamit,"Mamit, Distrik Kembu",,,,,
JAYAPURA,TOLIKARA,P1,Kanggime,Distrik Kanggime,,,,,
JAYAPURA,TOLIKARA,P1,Goyage,Distrik Goyage,,,,,
JAYAPURA,TOLIKARA,P1,Panaga,Distrik Panaga,,,,,
JAYAPURA,TOLIKARA,P1,Umagi,Distrik Umagi,,,,,
JAYAPURA,TOLIKARA,P1,Wina,"Yokwene, Distrik Wina",,,,,
JAYAPURA,TOLIKARA,P1,Wunin,Distrik Wunin,,,,,
JAYAPURA,TOLIKARA,P1,Woniki,Distrik Woniki,,,,,
JAYAPURA,TOLIKARA,P1,Bolobut,Distrik Bolobut,,,,,
JAYAPURA,TOLIKARA,P1,Nabunage,Distrik Nabunage,,,,,
JAYAPURA,TOLIKARA,P1,Poganeri,Distrik Poganeri,,,,,
JAYAPURA,TOLIKARA,P1,Kubu,Distrik Kubu,,,,,
JAYAPURA,TOLIKARA,P1,Tayefe II,"Kampung Wari, Distrik Tayefe II",,,,,
JAYAPURA,TOLIKARA,P1,Anawi,"Kampung Anawi, Distrik Anawi",,,,,
JAYAPURA,TOLIKARA,P1,Lubuk,Kamp. Distrik Timori,,,,,
JAYAPURA,TOLIKARA,P1,Dundu,"Kamp. Dundu, Distrik Dundu",,,,,
JAYAPURA,TOLIKARA,P1,Gilubandu,"Kamp. Tinggom, Distrik Gilubandu",,,,,
JAYAPURA,TOLIKARA,P1,Yuneri,"Kamp. Yudimba, Distrik Yuneri",,,,,
JAYAPURA,TOLIKARA,P1,Nunggawi,"Kamp. Nunggawi, Distrik Nunggawi",,,,,
JAYAPURA,TOLIKARA,P1,Kanero,"Kamp. Kanero, Distrik Kanero",,,,,
JAYAPURA,TOLIKARA,P1,Egiam,"Kamp. Egiam, Distrik Egiam",,,,,
JAYAPURA,TOLIKARA,P1,Nelawi,"Kamp. Nelawi, Distrik Nelawi",,,,,
JAYAPURA,TOLIKARA,P1,Kuari,"Kamp. Kuari, Distrik Kuari",,,,,
JAYAPURA,TOLIKARA,P1,Numba,"Kamp. Numba, Distrik Numba",,,,,
JAYAPURA,TOLIKARA,P1,Wugi,"Kamp. Gilime, Distrik Wugi",,,,,
SORONG,KOTA SORONG,P1,PKM REMU,JL. SELAT RUMBERPON REMU,0811486529,,,,
SORONG,KOTA SORONG,P1,PKM MALAWEI,JALAN BARU,08124835035,,,,
SORONG,KOTA SORONG,P1,PKM TANJUNG KASUARI,JL. RUFEI PANTAI,081340593171,,,,
SORONG,KOTA SORONG,P1,PKM KLASAMAN,JL. SUNGAI KAMUNDAN KM 12,082198929777,,,,
SORONG,KOTA SORONG,P1,PKM DUM,DUM KEPULAUAN,085243552219,,,,
SORONG,KOTA SORONG,P1,PKM MALANU,JL. MALANU KAMPUNG,085281742325,,,,
SORONG,KOTA SORONG,P2,DR. FRIDA SUSANA WANANE,APOTEK KIMIA FARMA JL. ARFAK,081344068134,,,,
SORONG,KOTA SORONG,P2,DR. H. E. SIHOMBING,JL. JEND. SUDIRMAN NO.1,081248355936,,,,
SORONG,KOTA SORONG,P2,DR. LIDIA KURNIAWAN,JL. BASUKI RAHMAT KM 10,081344293630,,,,
SORONG,KOTA SORONG,P2,DR. KARTINI W.O. POLII,JL. SELAT RUMBERPON,085281742325,,,,
SORONG,KOTA SORONG,P2,DR. NURASI L. E. MARPAUNG,JL. SUNGAI KEMUNDAN KM 12 MASUK,085796040279,,,,
SORONG,KOTA SORONG,P2,DR. ROSMAWITA SIREGAR,APOTEK VIDETA JL. RA. KARTINI,081314906206,,,,
SORONG,KOTA SORONG,P2,DR. FERDINAND RONSUMBRE,RSUD KAB. SORONG,085254108822,,,,
SORONG,KOTA SORONG,P2,DR. PAULUS RUSSEL SUPIT,APOTEK NURWAHIDAH JL. A. YANI,08124835614,,,,
SORONG,KOTA SORONG,P2,DR. WAHYUNI D. DIANINGSIH,APOTEK KASIH FARMA KM 12 MASUK,08124835936,,,,
SORONG,KOTA SORONG,P2,DR. RUSTIARI DATA,APOTEK MALEO JL. KESEHATAN NO. 1,08124883826,,,,
SORONG,KOTA SORONG,P2,DR. FREZZY SAMUEL,APOTEK GADING JL. BASUKI RAHMAT KM 12,081355780284,,,,
SORONG,KOTA SORONG,P2,DR EVELINA,JL. R.A. KARTINI NO. I KOTA SORONG,081284005598,,,,
SORONG,KOTA SORONG,P2,DR IDEHAM SAID,JL. CENDERAWASIH NO. 3,081248028653,,,,
SORONG,KOTA SORONG,P2,DR P  RUSSEL SUPIT,JL AHMAD YANI SORONG,08124835614,,,,
SORONG,KOTA SORONG,P2,DR INDRIYANI LINDAWATI,JLN. NANGKA NO. 7 KLADEMAK III ,085244040246,,,,
SORONG,KOTA SORONG,P3,DRG. CHIPUTRI WARDANI,JL. BASUKI RAHMAT,085330096242,,,,
SORONG,KOTA SORONG,P3,DRG. ADI WAHYUDIN,APOTEK MALEO JL. KESEHATAN NO. 1,081333933907,,,,
SORONG,KOTA SORONG,P3,DRG. RAMLAH RAZAK,JL. KAKATUA REMU,0811485028,,,,
SORONG,KOTA SORONG,P3,DRG. ELSYE SAMUEL,APOTEK GADING JL. BASUKI RAHMAT KM 12,081344445398,,,,
SORONG,KOTA SORONG,P3,DRG FARAHDILLAH INDAR ,JL. CENDERAWASIH NO. 3,08124103425,,,,
SORONG,KOTA SORONG,P4,RS TK. IV DR. ARYOKO,JL. PRAMUKA NO. 1 SORONG,082130000285,,,,
SORONG,KOTA SORONG,P4,KLINIK PRIMA MEDICAL CENTRE,JL. JEND A. YANI,0811485758,,,,
SORONG,KOTA SORONG,P5,KSA Yonif 752 / VYS (Batalyon),Jl. Basuki Rahmat  Km 10,085292168010,,,,
SORONG,KOTA SORONG,P6,POLIKLINIK POLRES SORONG KOTA,JL. KASTURI NO. 1 SORONG,081344698954,,,,
SORONG,KOTA SORONG,P7,BALAI PENGOBATAN TALITAKUMI,JL. YOS SUDARSO BOSWESEN,081344858267,,,,
SORONG,KOTA SORONG,L1,RSUD SELE BE SOLU,JL. BASUKI RAHMAT KM 12,081344189258,C,,,
SORONG,KOTA SORONG,L2,RSAL DR. R. OETODJO,JL. A. YANI KLADEMAK III C,085344878429,D,,,
SORONG,KOTA SORONG,L4,RS MUTIARA,JL. MALEO NO. 24 HBM,081248448582,D,,,
SORONG,KOTA SORONG,L4,RS KASIH HERLINA,JL. SELAT MAKASSAR REMU SELATAN,(0951) 323026,D,,,
SORONG,KOTA SORONG,L4,RS PERTAMINA,JL. A. YANI NO. 13,085254496485,D,,,
SORONG,KOTA SORONG,S1,APOTIK MAJU BERSAMA,"JL. BASUKI RAHMAT KM 10,5",08122545595,,,,
SORONG,KOTA SORONG,S1,APOTIK SORONG,JL. SUNGAI KEMUDAN KM 12,085796040279,,,,
SORONG,KOTA SORONG,S2,MEDICAL CHANDRA,JL. DANAU SENTANI SORONG BARAT,0811498385,,,,
SORONG,KOTA SORONG,S2,MAJU BERSAMA,"JL. BASUKI RAHMAT KM 10,5",081344464695,,,,
SORONG,KOTA SORONG,S3,OPTIK INTERNASIONAL,JL. A. YANI KLADEMAK III C,85254830420,,,,
SORONG,KOTA SORONG,S3,OPTIK SORONG,JL.JEND A.YANI SORONG,81344524487,,,,
SORONG,MAYBRAT,P1,PKM SAMATE,SAMATE,08128515472,,,,
SORONG,MAYBRAT,P1,PKM AITINYO, AITINYO,081343136958,,,,
